DATE,TIME,VOLTAGE,CURRENT,AMBIENT,TARGET,HUMIDITY,SEASON,Power,Hour,TempDiff,TimePeriod
13-09-2022,1900-01-01 14:00:00,17.584313291883802,0.01,38.725436307549735,57.788551363292775,84.44165487492155,rainy,0.17584313291883802,14,19.06311505574304,Afternoon
09-09-2022,1900-01-01 12:00:00,17.99256038777647,0.01,37.49461713294615,49.34903461504916,85.15768662341897,rainy,0.1799256038777647,12,11.85441748210301,Afternoon
03-09-2022,1900-01-01 10:00:00,18.317369037757192,0.20791894781953285,29.55503533366657,46.96430551264248,62.006772705806576,cloudy,3.808528097152564,10,17.409270178975913,Morning
23-09-2022,1900-01-01 13:00:00,19.85471301231854,2.0699536420049878,29.804605338400677,48.21801171307699,36.68775356961028,little sunny,41.09833551081259,13,18.413406374676313,Afternoon
28-09-2022,1900-01-01 16:00:00,19.919198612164838,0.01,37.48685427348273,54.198512417112596,25.208764126376508,sunny,0.19919198612164837,16,16.71165814362987,Evening
27-09-2022,1900-01-01 14:00:00,18.50937254789987,0.17885392017641197,39.428652498081114,56.12633970292188,28.248925282606848,sunny,3.310473840197554,14,16.69768720484077,Afternoon
19-09-2022,1900-01-01 14:00:00,18.679754677791607,0.01,39.56404568433747,56.80822280460068,26.288944248010463,sunny,0.18679754677791607,14,17.24417712026321,Afternoon
23-09-2022,1900-01-01 16:00:00,20.64997705006759,1.3121695753883367,35.90171978046487,47.60276792518495,40.69330266626947,little sunny,27.09627161756609,16,11.701048144720076,Evening
13-09-2022,1900-01-01 12:00:00,17.802378342005365,0.11129718167070402,37.684196033674574,49.66382944131243,83.88863341434147,rainy,1.9813545365007776,12,11.979633407637856,Afternoon
20-09-2022,1900-01-01 15:00:00,19.857357957386416,1.0562576996866426,35.100422612628776,55.90363273130782,38.51113809520732,little sunny,20.974487237923224,15,20.803210118679047,Evening
04-09-2022,1900-01-01 17:00:00,20.16886874425401,0.12605305242525683,34.80424047685965,48.14110317436658,84.76287740110727,rainy,2.5423474691775745,17,13.33686269750693,Evening
27-09-2022,1900-01-01 12:00:00,18.877079071183104,0.029915870735853965,38.37057271773148,49.2341730963432,29.606723135674027,sunny,0.564724257364008,12,10.863600378611721,Afternoon
13-09-2022,1900-01-01 17:00:00,19.83526797139054,0.01,35.54246758467675,47.030984416868264,87.32304625984615,rainy,0.1983526797139054,17,11.488516832191515,Evening
20-09-2022,1900-01-01 10:00:00,20.520720816945126,2.4854734559180174,34.85614886858253,54.019867115774694,33.23970239820312,little sunny,51.003706886821405,10,19.163718247192165,Morning
25-09-2022,1900-01-01 16:00:00,20.030002689606658,0.01989035435085687,37.39112803904097,55.0562583989461,21.89257534835779,sunny,0.3984038511448926,16,17.665130359905127,Evening
02-09-2022,1900-01-01 16:00:00,19.94124790188101,0.01,32.905178863728835,53.737176629881084,68.23376634964973,cloudy,0.1994124790188101,16,20.83199776615225,Evening
06-09-2022,1900-01-01 14:00:00,17.648381619996346,0.02492091635563957,34.9901571304022,55.49651328292499,68.3667306589028,cloudy,0.4398138421643357,14,20.506356152522784,Afternoon
01-09-2022,1900-01-01 15:00:00,18.62731555144072,0.06597875496173065,39.012840913129395,59.970036649652464,83.49895091178294,rainy,1.229007088363342,15,20.95719573652307,Evening
04-09-2022,1900-01-01 14:00:00,17.68145344749736,0.02816616670779197,39.03393612809994,56.42420080321423,86.47218629381587,rainy,0.4980187654382737,14,17.390264675114288,Afternoon
30-09-2022,1900-01-01 12:00:00,18.947908032166534,0.24660502336260484,29.48245098818291,47.59328940166227,23.130734555743942,sunny,4.672649302944916,12,18.110838413479357,Afternoon
05-09-2022,1900-01-01 12:00:00,17.99743973299511,0.21084666281231512,37.12319969387406,49.61829697944081,83.08597248387797,rainy,3.794700106867783,12,12.49509728556675,Afternoon
17-09-2022,1900-01-01 13:00:00,19.750644707529396,1.9731995164878615,38.31740033420914,51.18266641315536,33.6419892867066,little sunny,38.971962587220546,13,12.86526607894622,Afternoon
17-09-2022,1900-01-01 12:00:00,20.61362135708597,3.081866445701011,37.89170932210357,49.3233789253363,36.16869903555684,little sunny,63.52842798478899,12,11.431669603232727,Afternoon
28-09-2022,1900-01-01 14:00:00,18.811543126977288,0.07204450250546816,39.80686103002089,57.1865789524392,25.06966981382142,sunny,1.3552682659432376,14,17.37971792241831,Afternoon
03-09-2022,1900-01-01 12:00:00,17.933544652397806,0.10576883307650488,35.133622852363736,53.33908071873433,60.08252776260036,cloudy,1.8968100908095102,12,18.205457866370594,Afternoon
17-09-2022,1900-01-01 12:00:00,20.87389725761764,3.0134648156021537,37.418187576252215,49.21850038944803,33.20616767689554,little sunny,62.90275495032504,12,11.800312813195816,Afternoon
25-09-2022,1900-01-01 15:00:00,18.558262630009526,0.052504444500236294,39.3578268393967,59.8656949742248,22.846691761810927,sunny,0.9743912702781444,15,20.5078681348281,Evening
20-09-2022,1900-01-01 16:00:00,20.503192369312124,1.2001596596963233,34.853727885959486,46.55835106792165,36.21366266786068,little sunny,24.607104376641892,16,11.704623181962162,Evening
02-09-2022,1900-01-01 16:00:00,19.983547797135113,0.01,33.5143584741264,53.81126156523675,63.76740626348211,cloudy,0.19983547797135115,16,20.29690309111035,Evening
16-09-2022,1900-01-01 14:00:00,19.686002178972632,0.5231951186673969,38.733749085115264,56.764242962279965,33.21624614045294,little sunny,10.29962024611422,14,18.0304938771647,Afternoon
30-09-2022,1900-01-01 11:00:00,19.69981470739297,0.1467617897087714,35.039740179812696,54.89854780134417,23.079841436233945,sunny,2.8911800633881692,11,19.858807621531476,Morning
07-09-2022,1900-01-01 14:00:00,17.657360856486118,0.11468160363799502,38.79105302600627,57.38841490227156,83.78761770164644,rainy,2.0249744590365895,14,18.597361876265296,Afternoon
21-09-2022,1900-01-01 10:00:00,20.5974379517137,2.350394807725268,34.17934584495201,46.767210542293654,35.3228759495948,little sunny,48.41211121415127,10,12.587864697341644,Morning
17-09-2022,1900-01-01 17:00:00,18.583312789344024,1.201801936074847,35.00001350007306,47.43520731884075,35.104813354651725,little sunny,22.333461288918116,17,12.435193818767694,Evening
21-09-2022,1900-01-01 10:00:00,20.321193362605626,2.4164410721306506,34.279686449508475,46.98514716629083,37.639090938488614,little sunny,49.104966276109,10,12.705460716782355,Morning
02-09-2022,1900-01-01 10:00:00,18.335902903789478,0.23638130697775306,29.546258710417558,47.73716438783565,73.2132201104215,cloudy,4.3342646930149344,10,18.19090567741809,Morning
09-09-2022,1900-01-01 11:00:00,18.44175311255457,0.13848610765591612,35.10988008881717,47.61997971201704,85.85489749701821,rainy,2.5539266069090583,11,12.51009962319987,Morning
27-09-2022,1900-01-01 11:00:00,19.568636167641078,0.06369531419280033,36.66050869750192,47.47047555906387,26.067932948512073,sunny,1.2464304290224946,11,10.809966861561954,Morning
04-09-2022,1900-01-01 14:00:00,17.69782943460268,0.01,38.78703801512965,56.900816874888974,84.91164622155878,rainy,0.17697829434602683,14,18.11377885975932,Afternoon
06-09-2022,1900-01-01 14:00:00,17.695080301312476,0.01,35.317838043496124,54.4684247403252,65.79881483043069,cloudy,0.17695080301312477,14,19.150586696829073,Afternoon
29-09-2022,1900-01-01 10:00:00,19.189933885667962,0.34044977477314076,35.54653811620845,54.23345271181825,28.693493413278695,sunny,6.533208669287119,10,18.6869145956098,Morning
26-09-2022,1900-01-01 15:00:00,19.81018970517693,0.9654730969600456,35.01111804845422,54.8532054700367,37.899434068389375,sunny,19.126205206023183,15,19.842087421582477,Evening
24-09-2022,1900-01-01 10:00:00,19.218396132473444,0.17666140513726195,35.043772470217384,47.027405586438285,24.332018822596435,sunny,3.395148865247279,10,11.9836331162209,Morning
05-09-2022,1900-01-01 12:00:00,17.685803594394283,0.04752134623848255,37.61494925979305,48.86934221038555,88.24744011563251,rainy,0.84045319611501,12,11.254392950592496,Afternoon
17-09-2022,1900-01-01 14:00:00,19.642349964690663,0.4908385839403065,39.249394831878405,56.45421667393413,30.253765832280077,little sunny,9.641223241928694,14,17.204821842055722,Afternoon
20-09-2022,1900-01-01 11:00:00,20.667035116016102,2.705315947153704,34.96067692587377,54.706180854658626,28.616307430957992,little sunny,55.910859679743965,11,19.745503928784856,Morning
07-09-2022,1900-01-01 14:00:00,17.670541805210853,0.01,39.17990862868192,56.933444897743705,85.42019748261215,rainy,0.17670541805210854,14,17.753536269061783,Afternoon
09-09-2022,1900-01-01 10:00:00,18.407818567779355,0.1970591475135994,32.88180825511548,47.30349170541192,87.01046901064122,rainy,3.627429034551606,10,14.421683450296442,Morning
02-09-2022,1900-01-01 10:00:00,18.3112405653814,0.17716678176409972,28.859434876390644,46.93838519971128,76.59756010307733,cloudy,3.2441435610768568,10,18.078950323320633,Morning
03-09-2022,1900-01-01 13:00:00,17.982852013669422,0.01,35.057311734277256,55.77281439513204,62.038155541272914,cloudy,0.17982852013669423,13,20.71550266085478,Afternoon
17-09-2022,1900-01-01 12:00:00,20.681838402484697,2.9669937855672104,37.211548644275375,49.398113140195356,34.37948962635331,little sunny,61.36288601427738,12,12.186564495919981,Afternoon
28-09-2022,1900-01-01 17:00:00,20.029425056805604,0.01,35.87461327136356,47.239953322588384,29.46750510150771,sunny,0.20029425056805605,17,11.365340051224827,Evening
22-09-2022,1900-01-01 15:00:00,20.050262226846023,1.0558798123103115,38.547578616443744,60.319235061086644,36.45579142053814,little sunny,21.170667116854705,15,21.7716564446429,Evening
16-09-2022,1900-01-01 10:00:00,20.409219606026817,2.410126894489546,32.959095992976934,46.14487845873139,35.584500781835835,little sunny,49.18880906802857,10,13.185782465754457,Morning
19-09-2022,1900-01-01 11:00:00,19.622189617105462,0.30431794376072696,36.358534282956505,48.29366963010204,21.762578071892435,sunny,5.97138439636062,11,11.935135347145533,Morning
20-09-2022,1900-01-01 17:00:00,18.468862233244266,1.17524259076526,32.58623751425177,47.77082129228591,40.86460956895587,little sunny,21.705393499484657,17,15.184583778034138,Evening
04-09-2022,1900-01-01 14:00:00,17.68212365458922,0.08919385316968945,38.493708849366115,56.69320957487026,84.87186070200744,rainy,1.5771367409757233,14,18.199500725504144,Afternoon
16-09-2022,1900-01-01 17:00:00,18.594048051768027,1.2057906671625505,35.17957156649275,47.24344477680609,35.4470078072549,little sunny,22.42052960559389,17,12.063873210313346,Evening
16-09-2022,1900-01-01 17:00:00,18.592076196452993,1.120550791691183,35.13811940093059,48.10737423739441,34.183146010131935,little sunny,20.8333657011182,17,12.969254836463818,Evening
02-09-2022,1900-01-01 12:00:00,17.830782660031442,0.20158727714524038,35.246731868901016,55.036652696199525,65.20556017151382,cloudy,3.5944589258043047,12,19.78992082729851,Afternoon
04-09-2022,1900-01-01 16:00:00,20.012904157123454,0.01,35.976307287950554,55.09505627738869,85.35959069875528,rainy,0.20012904157123454,16,19.11874898943814,Evening
16-09-2022,1900-01-01 10:00:00,20.765968164678625,2.496324912134685,32.88966341232478,47.10295467205681,34.10692309990835,little sunny,51.83860365408304,10,14.213291259732031,Morning
07-09-2022,1900-01-01 12:00:00,17.917191650246657,0.11013337417232646,37.2151984471341,49.14903826699283,84.94049690047525,rainy,1.9732807721338985,12,11.933839819858733,Afternoon
06-09-2022,1900-01-01 15:00:00,18.70547609108744,0.029407875173229375,35.389999524901306,57.58220306801247,62.30759492368225,cloudy,0.550088305942526,15,22.192203543111162,Evening
12-09-2022,1900-01-01 16:00:00,19.79870087896331,0.01,34.74137872941679,55.181468447564306,84.6231865296703,rainy,0.1979870087896331,16,20.44008971814752,Evening
21-09-2022,1900-01-01 16:00:00,20.48386297468234,1.3436240906690677,36.060220843546944,58.211072249863804,33.79897556141934,little sunny,27.522611762747342,16,22.15085140631686,Evening
11-09-2022,1900-01-01 16:00:00,19.664496155851335,0.01,33.094391514428146,54.47589054543864,63.53011853237646,cloudy,0.19664496155851335,16,21.38149903101049,Evening
27-09-2022,1900-01-01 14:00:00,18.90057546208009,0.056017452413816796,39.606052931809295,57.29196499835223,25.66006159564184,sunny,1.058762086540825,14,17.685912066542933,Afternoon
17-09-2022,1900-01-01 17:00:00,18.76670372420311,1.0448514268511668,35.4653657175448,47.528659831395224,35.02061032432181,little sunny,19.608417163526727,17,12.063294113850425,Evening
13-09-2022,1900-01-01 17:00:00,19.98824589557296,0.01,35.07138582468366,47.34262462542626,82.63448071526052,rainy,0.1998824589557296,17,12.271238800742601,Evening
05-09-2022,1900-01-01 16:00:00,19.942587134148177,0.11178808429423914,35.45476888585288,54.97597256418646,82.80951136481521,rainy,2.2293436115973653,16,19.521203678333585,Evening
02-09-2022,1900-01-01 11:00:00,18.54540111438492,0.16563431633795833,29.05605795437527,47.80306890860444,75.63723269286064,cloudy,3.0717548347943566,11,18.747010954229168,Morning
16-09-2022,1900-01-01 14:00:00,19.818331152728845,0.6201637040986703,39.18543797619278,57.12411464108166,37.769456158847625,little sunny,12.29060965673039,14,17.93867666488888,Afternoon
03-09-2022,1900-01-01 16:00:00,19.828305983919854,0.10099689543656813,33.19484775248661,54.57780776720122,61.29909134023613,cloudy,2.0025973461422315,16,21.382960014714612,Evening
09-09-2022,1900-01-01 13:00:00,18.066612120171076,0.05163353427077731,38.24068902375897,51.47188860468484,83.19011507481429,rainy,0.932843036063694,13,13.231199580925875,Afternoon
23-09-2022,1900-01-01 16:00:00,20.542305644050536,1.3400698382859144,34.66663385536436,48.0361097052783,36.709274242768146,little sunny,27.52812420244263,16,13.36947584991394,Evening
14-09-2022,1900-01-01 12:00:00,17.91584786552689,0.08817623594531844,35.06806169658692,53.64125393804917,78.17791834432109,cloudy,1.5797520285511286,12,18.573192241462245,Afternoon
19-09-2022,1900-01-01 14:00:00,18.618686055488947,0.01,39.47431942183065,56.60062892855629,21.895267576184644,sunny,0.18618686055488948,14,17.12630950672564,Afternoon
24-09-2022,1900-01-01 12:00:00,18.873076098513668,0.05761725356525873,38.43429058671406,49.83426264470502,23.578817236792872,sunny,1.087414811124486,12,11.399972057990958,Afternoon
02-09-2022,1900-01-01 17:00:00,20.031266297048013,0.0937127980664365,33.40453247456332,48.51834904746227,64.31088174702505,cloudy,1.8771860135102756,17,15.113816572898955,Evening
16-09-2022,1900-01-01 12:00:00,20.793430449417002,3.084688817387077,37.31428945081626,49.12077229345754,33.8218362500171,little sunny,64.14126238243257,12,11.80648284264128,Afternoon
27-09-2022,1900-01-01 10:00:00,19.264094531096237,0.09430751320833489,34.6570421244005,46.42763878852096,28.459613772512043,sunny,1.8167488494379702,10,11.770596664120461,Morning
05-09-2022,1900-01-01 10:00:00,18.302500511251388,0.15666795817324286,33.34702533590666,46.77434547379815,82.21173743129161,rainy,2.8674153845624883,10,13.427320137891492,Morning
22-09-2022,1900-01-01 15:00:00,19.90176424330363,1.0032991654336083,39.63188651203813,60.493715845592625,32.74134826821589,little sunny,19.96742345596296,15,20.861829333554496,Evening
01-09-2022,1900-01-01 14:00:00,17.883690887248072,0.077974435088129,38.77864038325228,56.62367666473928,84.0921924210865,rainy,1.394470694223889,14,17.845036281486998,Afternoon
20-09-2022,1900-01-01 11:00:00,20.671693776137644,2.77483903793657,34.49476119880339,54.63766793484845,36.896937850318054,little sunny,57.36062287029716,11,20.142906736045063,Morning
19-09-2022,1900-01-01 16:00:00,19.981162123110785,0.08712370108256871,37.4270247865084,54.73900143774229,31.257028746648658,sunny,1.740832796096248,16,17.31197665123389,Evening
01-09-2022,1900-01-01 16:00:00,19.976247078403052,0.0581653152618465,35.47615757534517,54.86772778995327,85.98462304324603,rainy,1.1619247090638536,16,19.3915702146081,Evening
22-09-2022,1900-01-01 13:00:00,19.86899881231278,2.0267400339839785,37.28300093086711,51.47902848529248,36.566737330132064,little sunny,40.26929532809443,13,14.19602755442537,Afternoon
24-09-2022,1900-01-01 16:00:00,20.15647309062522,0.06510282615941211,37.05272958560509,55.10275084353095,26.51347236082184,sunny,1.312243363605842,16,18.050021257925856,Evening
19-09-2022,1900-01-01 11:00:00,19.420598151830916,0.07971726313380992,36.23210297899497,47.98106210438911,26.12191703241936,sunny,1.5481569330854876,11,11.748959125394137,Morning
09-09-2022,1900-01-01 15:00:00,18.661475237272754,0.01,39.077037043020106,60.34241080724204,80.2367625353194,rainy,0.18661475237272754,15,21.265373764221934,Evening
07-09-2022,1900-01-01 17:00:00,19.87620473748952,0.017084774721125115,35.416374298443955,47.230361517861645,86.51614504572008,rainy,0.3395804802509682,17,11.81398721941769,Evening
11-09-2022,1900-01-01 17:00:00,20.028563029704678,0.01,33.02089961517783,48.826288306210905,64.67299461739171,cloudy,0.2002856302970468,17,15.805388691033073,Evening
26-09-2022,1900-01-01 15:00:00,19.74491248479312,1.1469408568108383,34.85722255159922,55.30887784323916,32.04022609428456,sunny,22.646246842963638,15,20.451655291639938,Evening
